DelormeInstances_50_26.input	3	12	10	1.0985441939044378	1.112225	1634	{ 0-11 8-11 11-37 13-23 13-25 14-38 19-23 19-30 23-37 30-40 }
DelormeInstances_50_27.input	3	6	4	1.0116771529030957	0.004360000000000003	15	{ 12-29 17-22 21-28 22-29 }
DelormeInstances_50_28.input	3	12	12	0.998967729910101	3.398546	14645	{ 4-27 4-40 13-27 15-33 21-27 27-33 27-34 27-36 27-38 27-39 34-39 37-40 }
DelormeInstances_50_29.input	3	10	7	0.7196506377303535	0.08470999999999995	91	{ 3-19 5-19 9-19 11-12 12-19 16-36 25-37 }
DelormeInstances_50_0.input	4	6	3	0.028266417051431292	0.001476000000000005	3	{ 9-30 27-45 32-43 }
DelormeInstances_50_1.input	4	2	1	0.15914638299003103	0.0009820000000000106	1	{ 16-39 }
DelormeInstances_50_2.input	4	7	6	1.0090646360166393	0.193648	280	{ 11-13 11-29 11-30 22-30 30-39 30-40 }
DelormeInstances_50_3.input	4	7	4	0.2776880659568567	0.0019569999999999865	6	{ 6-35 9-30 12-30 22-25 }
DelormeInstances_50_4.input	4	17	16	1.1701946377279804	102.91670699999999	240771	{ 0-1 0-21 1-2 2-8 2-15 2-18 2-22 2-30 2-35 2-40 2-42 3-17 8-31 22-30 22-32 32-47 }
DelormeInstances_50_5.input	4	14	10	0.41837022945082697	0.12490499999999999	103	{ 3-27 5-21 5-27 10-14 10-37 10-38 11-21 11-35 22-39 34-44 }
DelormeInstances_50_6.input	4	2	1	0.029982453617304117	0.0008980000000000099	1	{ 20-36 }
DelormeInstances_50_7.input	4	13	11	1.2816154606291694	3.3571989999999996	8880	{ 1-5 1-14 1-21 1-32 1-38 1-45 2-38 4-21 6-36 12-14 14-41 }
DelormeInstances_50_8.input	4	11	6	0.2684099797661533	0.0025949999999999585	8	{ 5-32 5-36 12-17 20-37 21-31 41-43 }
DelormeInstances_50_9.input	4	7	4	0.36543632513409874	0.0022100000000000453	6	{ 2-13 4-25 25-28 27-36 }
DelormeInstances_50_10.input	4	17	12	1.061979375748669	0.046539	62	{ 0-9 0-44 2-3 2-45 5-28 5-30 8-33 22-25 25-33 28-36 29-30 41-46 }
DelormeInstances_50_11.input	4	5	3	0.6543137462299933	0.0018630000000000035	5	{ 5-9 13-23 23-42 }
DelormeInstances_50_12.input	4	5	4	0.8231915354324064	0.031942000000000026	42	{ 3-36 3-43 11-36 36-39 }
DelormeInstances_50_13.input	4	5	3	0.5702901821321502	0.0018859999999999988	5	{ 11-32 20-33 32-42 }
DelormeInstances_50_14.input	4	4	3	0.756012485530448	0.003495999999999999	12	{ 0-33 6-33 33-34 }
DelormeInstances_50_15.input	4	19	17	1.3944726601315685	233.13458799999998	228910	{ 6-12 6-38 10-11 10-40 14-30 15-40 16-31 16-33 16-38 20-40 22-40 24-26 26-36 30-39 30-40 31-40 40-44 }
DelormeInstances_50_16.input	4	7	5	0.19446719206290033	0.0042240000000000055	16	{ 0-11 1-20 9-11 11-28 20-45 }
DelormeInstances_50_17.input	4	6	4	0.23690043479314637	0.004628999999999994	15	{ 4-5 12-17 12-20 17-22 }
DelormeInstances_50_18.input	4	4	2	0.04966888088396848	0.0013410000000000089	2	{ 2-42 9-35 }
DelormeInstances_50_19.input	4	8	4	0.9609332091298242	0.0017370000000000163	4	{ 2-33 11-14 18-19 28-34 }
DelormeInstances_50_20.input	4	8	5	0.35884243304240815	0.002614000000000005	9	{ 7-35 14-39 17-35 19-29 19-32 }
DelormeInstances_50_21.input	4	7	5	0.05047032909418961	0.024372999999999978	43	{ 0-33 0-37 0-44 24-29 36-44 }
DelormeInstances_50_22.input	4	8	5	1.1717319472660457	0.0025430000000000175	9	{ 2-42 14-22 15-29 19-22 29-38 }
DelormeInstances_50_23.input	4	10	5	1.476556132944328	0.0019399999999999973	5	{ 1-29 2-3 15-35 24-38 32-39 }
DelormeInstances_50_24.input	4	12	8	1.7446533315517108	0.11128399999999997	116	{ 5-27 16-25 16-29 18-37 23-26 23-29 28-29 34-35 }
DelormeInstances_50_25.input	4	5	3	0.09887688453419972	0.0019000000000000128	5	{ 8-24 24-31 27-37 }
DelormeInstances_50_26.input	4	12	10	1.098567322607459	1.494005	2162	{ 0-11 8-11 11-37 13-23 13-25 14-38 19-23 19-30 23-37 30-40 }
